2023-06-20 17:18:49.371 +00:00 [INF] Worker Service has started
2023-06-20 17:19:50.974 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:19:51.136 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:19:51.298 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:19:51.469 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:19:51.623 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:19:51.786 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:19:51.941 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:19:52.076 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:19:52.233 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:19:52.387 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:19:52.563 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:19:52.753 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:19:52.939 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:19:53.136 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:19:53.321 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:19:53.453 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:19:53.610 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:19:53.792 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:19:53.955 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:19:54.153 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:19:54.320 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:19:54.518 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:19:54.689 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:19:54.829 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:19:54.985 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:19:55.141 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:19:55.297 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:19:55.456 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:19:55.610 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:19:55.747 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:19:55.883 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:19:56.037 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:19:56.168 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:19:56.309 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:19:56.466 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:19:56.623 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:19:56.782 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:19:56.949 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:19:57.102 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:19:57.252 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:19:57.396 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:19:57.530 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:19:57.660 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:19:57.820 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:19:58.009 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:19:58.158 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:19:58.318 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:19:58.493 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:19:58.647 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:19.896 +00:00 [INF] Worker Service has started
2023-06-20 17:46:21.510 +00:00 [INF] The service has started at: "2023-06-20T17:46:21.4997305+00:00"
2023-06-20 17:46:27.517 +00:00 [INF] No New Clients loaded
2023-06-20 17:46:30.365 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:30.537 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:30.687 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:30.887 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:31.049 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:31.197 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:31.328 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:31.482 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:31.634 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:31.785 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:31.940 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:32.089 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:32.244 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:32.402 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:32.554 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:32.697 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:32.865 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:33.025 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:33.183 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:33.336 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:33.487 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:33.638 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:33.786 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:33.956 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:34.107 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:34.260 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:34.413 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:34.562 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:34.743 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:34.949 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:35.159 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:35.319 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:35.497 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:35.650 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:35.817 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:35.971 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:36.123 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:36.277 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:36.436 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:36.586 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:36.745 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:36.905 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:37.063 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:37.217 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:37.369 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:37.525 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:37.691 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:37.866 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:38.003 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:38.153 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:38.332 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:38.498 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:38.650 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:38.803 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:38.959 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:39.112 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:39.266 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:39.425 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:39.571 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:39.719 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:39.877 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:40.035 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:40.186 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:40.346 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:40.518 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:40.676 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:40.828 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:40.988 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:41.139 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:41.291 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:41.441 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:41.594 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:41.748 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:41.895 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:42.049 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:42.201 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:42.349 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:42.501 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:42.655 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:42.801 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:42.957 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:43.108 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:43.262 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:43.413 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:43.565 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:43.722 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:43.868 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:44.018 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:44.173 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:44.323 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:44.467 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:44.618 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:44.779 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:44.928 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:45.079 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:45.234 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:45.376 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:45.531 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:45.684 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:45.838 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:45.996 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:46.124 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:46.282 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:46.402 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:46.550 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:46.706 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:46.854 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:47.005 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:47.141 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:47.288 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:47.443 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:47.596 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:47.730 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:47.877 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:48.033 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:48.202 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:48.355 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:48.511 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:48.692 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:48.869 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:49.045 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:49.196 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:49.345 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:49.509 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:49.659 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:49.785 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:49.935 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:50.080 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:50.230 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:50.390 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:50.546 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:50.696 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:50.866 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:51.027 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:51.183 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:51.342 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:51.499 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:51.632 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:51.781 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:51.943 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:52.098 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:52.250 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:52.401 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:52.548 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:52.712 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:52.861 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:53.014 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:53.152 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:53.305 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:53.460 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:53.611 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:53.766 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:53.920 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:54.080 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:54.234 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:54.387 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:54.536 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:54.694 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:54.854 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:55.007 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:55.159 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:55.327 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:55.489 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:55.639 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:55.795 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:55.923 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:56.084 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:56.243 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:56.411 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:56.563 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:56.717 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:56.844 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:57.004 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:57.158 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:57.297 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:57.451 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:57.607 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:57.763 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:57.918 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:58.075 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:58.227 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:58.388 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:58.588 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:58.722 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:58.876 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:59.060 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:59.229 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:59.406 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:59.565 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:59.726 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:46:59.878 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:47:00.012 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:47:00.165 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:47:00.316 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:47:00.477 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:47:00.633 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:47:00.789 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:47:00.948 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:47:01.077 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:47:01.204 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:47:01.336 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:47:01.489 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:47:01.644 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:47:01.807 +00:00 [INF] New Provider Prescription loaded
